43_f_t_1,Female,22,'Bachelors degree',USA,'I was born in san diego,  california.',truth
48_f_t_6,Female,66,'Graduate degree (Masters, Doctorate, etc.)','United States','I have had as much liberation as i can stand.',truth
48_f_t_7,Female,66,'Graduate degree (Masters, Doctorate, etc.)','United States','I am so pleased that each of my children found the love of their lives at an early age.',truth
49_f_t_1,Female,29,'Bachelors degree',Belize,'The earth revolves around the sun.',truth
49_f_t_2,Female,29,'Bachelors degree',Belize,'The earth only has one moon.',truth
49_f_t_3,Female,29,'Bachelors degree',Belize,'Mars is a planet in our solar system.',truth
49_f_t_4,Female,29,'Bachelors degree',Belize,'The united states is located in north america.',truth
49_f_t_5,Female,29,'Bachelors degree',Belize,'Belize is located in the belize is a caribbean country.',truth
49_f_t_6,Female,29,'Bachelors degree',Belize,'The democratic party is a political party in the united states.',truth
49_f_t_7,Female,29,'Bachelors degree',Belize,'Barack obama is the current president of the united states.',truth
50_f_t_1,Female,30,'Bachelors degree','United States','I love my younger sister.',truth
50_f_t_2,Female,30,'Bachelors degree','United States','My mother\'s name is deborah.',truth
50_f_t_3,Female,30,'Bachelors degree','United States','I blush when i am embarrassed.',truth
50_f_t_4,Female,30,'Bachelors degree','United States','I am deeply and foolishly in love with somebody right now.',truth
50_f_t_5,Female,30,'Bachelors degree','United States','I often have difficulty falling asleep at night.',truth
50_f_t_6,Female,30,'Bachelors degree','United States','I am afraid of birds.',truth
50_f_t_7,Female,30,'Bachelors degree','United States','I sometimes think it would be fun to have red hair.',truth
51_f_t_1,Female,25,'Bachelors degree',USA,'Christianity is a monotheistic religion.',truth
51_f_t_2,Female,25,'Bachelors degree',USA,'Cows produce milk.',truth
51_f_t_3,Female,25,'Bachelors degree',USA,'Tigers have strips.',truth
51_f_t_4,Female,25,'Bachelors degree',USA,'J.k. rowling wrote the harry potter series.',truth
51_f_t_5,Female,25,'Bachelors degree',USA,'The earth orbits around the sun.',truth
51_f_t_6,Female,25,'Bachelors degree',USA,'The sun is a star.',truth
51_f_t_7,Female,25,'Bachelors degree',USA,'Pluto is no longer considered to be a planet.',truth
52_f_t_1,Female,54,'High School Graduate',USA,'It is hard to invent seven lies in a row.',truth
52_f_t_2,Female,54,'High School Graduate',USA,'I am eating sunflower seeds right now.',truth
52_f_t_3,Female,54,'High School Graduate',USA,'I quit smoking cigarettes four years ago although i still want one.',truth
52_f_t_4,Female,54,'High School Graduate',USA,'I have three dogs who each have four legs and five cats with four legs.',truth
52_f_t_5,Female,54,'High School Graduate',USA,'It is dark outside right now.',truth
52_f_t_6,Female,54,'High School Graduate',USA,'I will never accept another hit asking me to make up lies.',truth
52_f_t_7,Female,54,'High School Graduate',USA,'It is currently almost six a.m locally.',truth
53_f_t_1,Female,34,'Graduate degree (Masters, Doctorate, etc.)','United States. United States.','I went to bed too late last night and this morning i am very tired.',truth
53_f_t_2,Female,34,'Graduate degree (Masters, Doctorate, etc.)','United States. United States.','The red umbrella outside is distracting me.',truth
53_f_t_3,Female,34,'Graduate degree (Masters, Doctorate, etc.)','United States. United States.','I need to get my oil changed today.',truth
53_f_t_4,Female,34,'Graduate degree (Masters, Doctorate, etc.)','United States. United States.','I still have not showered and now i smell very bad.',truth
53_f_t_5,Female,34,'Graduate degree (Masters, Doctorate, etc.)','United States. United States.','I just tried to kill a spider but it got away from me.',truth
53_f_t_6,Female,34,'Graduate degree (Masters, Doctorate, etc.)','United States. United States.','I need to go the grocery store today.',truth
53_f_t_7,Female,34,'Graduate degree (Masters, Doctorate, etc.)','United States. United States.','We took a family walk this morning around the lake.',truth
54_f_t_1,Female,64,'Graduate degree (Masters, Doctorate, etc.)','United States','Elephants form strongly social, family groups.',truth
54_f_t_2,Female,64,'Graduate degree (Masters, Doctorate, etc.)','United States','Global warming trends include severe weather in both winter and summer.',truth
54_f_t_3,Female,64,'Graduate degree (Masters, Doctorate, etc.)','United States','Most potatoes sold in the u.s. are genetically modified.',truth
54_f_t_4,Female,64,'Graduate degree (Masters, Doctorate, etc.)','United States','Each state in the u.s. elects two senators.',truth
54_f_t_5,Female,64,'Graduate degree (Masters, Doctorate, etc.)','United States','College expenses have greatly increased over the past 30 years.',truth
54_f_t_6,Female,64,'Graduate degree (Masters, Doctorate, etc.)','United States','Most community colleges offer degree programs that last two years if students attend full time.',truth
54_f_t_7,Female,64,'Graduate degree (Masters, Doctorate, etc.)','United States','All children keep growing until their boney epiphyses fully seal.',truth
55_f_t_1,Female,32,'Graduate degree (Masters, Doctorate, etc.)',America,'spook lights\" or \"ghost lights\" are actually mostly caused by marsh/swamp gas',truth
55_f_t_2,Female,32,'Graduate degree (Masters, Doctorate, etc.)',America,'It is impossible to strangle yourself manually.',truth
55_f_t_3,Female,32,'Graduate degree (Masters, Doctorate, etc.)',America,'A giraffe has a black tongue.',truth
55_f_t_4,Female,32,'Graduate degree (Masters, Doctorate, etc.)',America,'There is an illness that causes you to sleep for long periods of time (ie. months).',truth
55_f_t_5,Female,32,'Graduate degree (Masters, Doctorate, etc.)',America,'The fennec fox is the smallest species of canid in the world.',truth
55_f_t_6,Female,32,'Graduate degree (Masters, Doctorate, etc.)',America,'Rhode island is the smallest state.',truth
55_f_t_7,Female,32,'Graduate degree (Masters, Doctorate, etc.)',America,'Nj is the most densely populated state.',truth
56_f_t_1,Female,29,'Associates degree',India,'God krista and god krisna have made the religion stroner.',truth
56_f_t_2,Female,29,'Associates degree',India,'The technology never had such a boost since nalanda is looted.',truth
56_f_t_3,Female,29,'Associates degree',India,'Sansktrit is only a technically sound language.',truth
56_f_t_4,Female,29,'Associates degree',India,'There are three seasons in india and 6 rutu-grisma, varsha, hemant, vasant, sharad and shishir gives different climates.',truth
56_f_t_5,Female,29,'Associates degree',India,'Nakstras are steady but all stars are moving in the sky.',truth
56_f_t_6,Female,29,'Associates degree',India,'There is no identical person on the earth. every one is special.',truth
56_f_t_7,Female,29,'Associates degree',India,'Today is the first day of the rest of your life.',truth
57_f_t_1,Female,60,'Bachelors degree',USA,'Raising a child was the best experience of my life.',truth
57_f_t_2,Female,60,'Bachelors degree',USA,'I have been married for 35 years.',truth
57_f_t_3,Female,60,'Bachelors degree',USA,'Sometimes i like to watch television.',truth
57_f_t_4,Female,60,'Bachelors degree',USA,'I got my driver\'s license when i was 16 years old.',truth
57_f_t_5,Female,60,'Bachelors degree',USA,'There are many beautiful places i would like to visit.',truth
57_f_t_6,Female,60,'Bachelors degree',USA,'At one time, we had 13 cats living in the house.',truth
57_f_t_7,Female,60,'Bachelors degree',USA,'My husband is sleeping on the couch right now.',truth
58_f_t_1,Female,43,'Bachelors degree',Philippines,'I want to win millions in the lotto.',truth
58_f_t_2,Female,43,'Bachelors degree',Philippines,'I want to leave my husband and have a house of my own.',truth
58_f_t_3,Female,43,'Bachelors degree',Philippines,'I regret giving up my job when i got married and had a baby.',truth
58_f_t_4,Female,43,'Bachelors degree',Philippines,'My editor is forgetful, disorganized, and likes to do things at the last minute.',truth
58_f_t_5,Female,43,'Bachelors degree',Philippines,'I am a freelance writer and editor.',truth
58_f_t_6,Female,43,'Bachelors degree',Philippines,'My mother has severe money problems because of a client who swindled her several years ago.',truth
58_f_t_7,Female,43,'Bachelors degree',Philippines,'I am very unhappy with my life and i wish there was some way i can make it better.',truth
59_f_t_1,Female,20,'Some college, no degree','United States of America','Barack obama is the current president.',truth
59_f_t_2,Female,20,'Some college, no degree','United States of America','There are 50 states.',truth
59_f_t_3,Female,20,'Some college, no degree','United States of America','The colors of the american flag are red, white, and blue.',truth
59_f_t_4,Female,20,'Some college, no degree','United States of America','Paris is a city in france.',truth
59_f_t_5,Female,20,'Some college, no degree','United States of America','Marijuana is now legal in colorado.',truth
59_f_t_6,Female,20,'Some college, no degree','United States of America','You must be 21 to consume alcohol in the state of pennsylvania.',truth
59_f_t_7,Female,20,'Some college, no degree','United States of America','Florida is nicknamed the \"sunshine state\".',truth
60_f_t_1,Female,28,'Bachelors degree',USA,'The sky is blue.',truth
60_f_t_2,Female,28,'Bachelors degree',USA,'Cooking can be difficult.',truth
60_f_t_3,Female,28,'Bachelors degree',USA,'Some people enjoy reading books.',truth
60_f_t_4,Female,28,'Bachelors degree',USA,'Grass tends to be green.',truth
60_f_t_5,Female,28,'Bachelors degree',USA,'Cats often have claws.',truth
60_f_t_6,Female,28,'Bachelors degree',USA,'The human body contains a high percentage of water.',truth
60_f_t_7,Female,28,'Bachelors degree',USA,'The bible is one of the most printed books.',truth
61_f_t_1,Female,32,'Bachelors degree',USA,'I enjoy meeting new people.',truth
61_f_t_2,Female,32,'Bachelors degree',USA,'I own a cat.',truth
61_f_t_3,Female,32,'Bachelors degree',USA,'I enjoy creative endeavors.',truth
61_f_t_4,Female,32,'Bachelors degree',USA,'I am a model.',truth
61_f_t_5,Female,32,'Bachelors degree',USA,'I love to help people in need.',truth
61_f_t_6,Female,32,'Bachelors degree',USA,'I wish i was better at saving money.',truth
61_f_t_7,Female,32,'Bachelors degree',USA,'I enjoy writing.',truth
62_f_t_1,Female,20,'Some college, no degree','United States of America','The sky is blue',truth
62_f_t_2,Female,20,'Some college, no degree','United States of America','The ocean is full of fish',truth
62_f_t_3,Female,20,'Some college, no degree','United States of America','My dog is a lab',truth
62_f_t_4,Female,20,'Some college, no degree','United States of America','The sun is shining',truth
62_f_t_5,Female,20,'Some college, no degree','United States of America','A lemon is sour',truth
62_f_t_6,Female,20,'Some college, no degree','United States of America','Carrots are vegetables',truth
62_f_t_7,Female,20,'Some college, no degree','United States of America','Eye glasses can help you see',truth
63_f_t_1,Female,24,'Bachelors degree',USA,'Apples grow on trees.',truth
63_f_t_2,Female,24,'Bachelors degree',USA,'I am right handed.',truth
63_f_t_3,Female,24,'Bachelors degree',USA,'The sky is blue.',truth
63_f_t_4,Female,24,'Bachelors degree',USA,'Summer is a season.',truth
63_f_t_5,Female,24,'Bachelors degree',USA,'North america is a continent.',truth
63_f_t_6,Female,24,'Bachelors degree',USA,'England is a country.',truth
63_f_t_7,Female,24,'Bachelors degree',USA,'Mice is the plural of mouse.',truth
64_f_t_1,Female,69,'Bachelors degree',usa,'My dog loves dog food',truth
64_f_t_2,Female,69,'Bachelors degree',usa,'I am going swimming tonight.',truth
64_f_t_3,Female,69,'Bachelors degree',usa,'The sun is shinning today.',truth
64_f_t_4,Female,69,'Bachelors degree',usa,'My car is green.',truth
64_f_t_5,Female,69,'Bachelors degree',usa,'I am feeling tired.',truth
64_f_t_6,Female,69,'Bachelors degree',usa,'I got the mail from the mailbox.',truth
64_f_t_7,Female,69,'Bachelors degree',usa,'I love basketball.',truth
65_f_t_1,Female,32,'Bachelors degree','United States','Dogs and cats can only see in black and white.',truth
65_f_t_2,Female,32,'Bachelors degree','United States','If you are lactose intolerant, your body cannot handle milk products properly.',truth
65_f_t_3,Female,32,'Bachelors degree','United States','Gelatin contains animal byproducts.',truth
65_f_t_4,Female,32,'Bachelors degree','United States','Penguins are flightless birds.',truth
65_f_t_5,Female,32,'Bachelors degree','United States','Eating too much sugar can lead to weight gain and diabetes.',truth
65_f_t_6,Female,32,'Bachelors degree','United States','Carbon monoxide is a colorless gas.',truth
65_f_t_7,Female,32,'Bachelors degree','United States','Chocolate is poisonous to dogs.',truth
66_f_t_1,Female,35,'Bachelors degree',Jamaica,'North america is made up of canada ans the united states.',truth
66_f_t_2,Female,35,'Bachelors degree',Jamaica,'Justin beiber is canadian.',truth
66_f_t_3,Female,35,'Bachelors degree',Jamaica,'Barack obama has two children.',truth
66_f_t_4,Female,35,'Bachelors degree',Jamaica,'Sean \"jay z\" carter is married to beyonce knowles.',truth
66_f_t_5,Female,35,'Bachelors degree',Jamaica,'Tmz and perezhilton.com are popular celebrity news and gossip websites.',truth
66_f_t_6,Female,35,'Bachelors degree',Jamaica,'Sean \"diddy\" combs owns the television network revolt.',truth
66_f_t_7,Female,35,'Bachelors degree',Jamaica,'Oprah winfrey is in a long term relationship with stedman graham.',truth
67_f_t_1,Female,55,'Bachelors degree','United States','A strong wind can clean out the air.',truth
67_f_t_2,Female,55,'Bachelors degree','United States','Tornados are dangerous.',truth
67_f_t_3,Female,55,'Bachelors degree','United States','Hiking is both good exercise and beautiful.',truth
67_f_t_4,Female,55,'Bachelors degree','United States','Music can calm people.',truth
67_f_t_5,Female,55,'Bachelors degree','United States','The clipper\'s owner appears to be very prejudiced.',truth
67_f_t_6,Female,55,'Bachelors degree','United States','The federal income tax law is very complex.',truth
67_f_t_7,Female,55,'Bachelors degree','United States','Company buyouts frequently put employees out of work.',truth
68_f_t_1,Female,45,'Bachelors degree',USA,'It is currently dark outside.',truth
68_f_t_2,Female,45,'Bachelors degree',USA,'I\'m extremely tired.',truth
68_f_t_3,Female,45,'Bachelors degree',USA,'I made steak for dinner.',truth
68_f_t_4,Female,45,'Bachelors degree',USA,'I called my best friend so we could talk about our day.',truth
68_f_t_5,Female,45,'Bachelors degree',USA,'I was very tempted to take a nap during the afternoon.',truth
68_f_t_6,Female,45,'Bachelors degree',USA,'I took out the garbage and recycling.',truth
68_f_t_7,Female,45,'Bachelors degree',USA,'I didn\'t receive any interesting mail today.',truth
69_f_t_1,Female,40,'Bachelors degree',india,'I have a wonderful family',truth
69_f_t_2,Female,40,'Bachelors degree',india,'I have hope that my children will do well for themselves',truth
69_f_t_3,Female,40,'Bachelors degree',india,'I am a very creative person',truth
69_f_t_4,Female,40,'Bachelors degree',india,'I love working with children of all ages',truth
69_f_t_5,Female,40,'Bachelors degree',india,'I love reading romantic books',truth
69_f_t_6,Female,40,'Bachelors degree',india,'I hate cooking and stepping out without reason',truth
69_f_t_7,Female,40,'Bachelors degree',india,'I am proud of my siblings and their achievements',truth
70_f_t_1,Female,62,'Graduate degree (Masters, Doctorate, etc.)',US,'Oranges are  my favorite breakfast fruit.',truth
70_f_t_2,Female,62,'Graduate degree (Masters, Doctorate, etc.)',US,'Sometimes i have bagels and cream cheese for breakfast.',truth
70_f_t_3,Female,62,'Graduate degree (Masters, Doctorate, etc.)',US,'My mother is now 100 years old.',truth
70_f_t_4,Female,62,'Graduate degree (Masters, Doctorate, etc.)',US,'I am thinking of retiring from work.',truth
70_f_t_5,Female,62,'Graduate degree (Masters, Doctorate, etc.)',US,'The cat next door is rather unfriendly.',truth
70_f_t_6,Female,62,'Graduate degree (Masters, Doctorate, etc.)',US,'I have no desire to practice swimming due the negative effect of  chlorine on my hair.',truth
70_f_t_7,Female,62,'Graduate degree (Masters, Doctorate, etc.)',US,'My summer will be very busy with teaching.',truth
71_f_t_1,Female,40,'High School Graduate','united states','The sky is blue.',truth
71_f_t_2,Female,40,'High School Graduate','united states','Flowers usually smell nice.',truth
71_f_t_3,Female,40,'High School Graduate','united states','Country music is not a favorite of most people.',truth
71_f_t_4,Female,40,'High School Graduate','united states','My car has four tires.',truth
71_f_t_5,Female,40,'High School Graduate','united states','A duck quacks.',truth
71_f_t_6,Female,40,'High School Graduate','united states','Squirrels are destructive.',truth
71_f_t_7,Female,40,'High School Graduate','united states','Paper is made from trees.',truth
72_f_t_1,Female,23,'Some college, no degree',USA,'I am a college student.',truth
72_f_t_2,Female,23,'Some college, no degree',USA,'The state of maine is beautiful in the summertime.',truth
72_f_t_3,Female,23,'Some college, no degree',USA,'I have a lot of homework.',truth
72_f_t_4,Female,23,'Some college, no degree',USA,'I have strong political convictions.',truth
72_f_t_5,Female,23,'Some college, no degree',USA,'I am a brunette.',truth
72_f_t_6,Female,23,'Some college, no degree',USA,'Coffee keeps me from sleeping.',truth
72_f_t_7,Female,23,'Some college, no degree',USA,'Seltzer is bubbly.',truth
73_f_t_1,Female,31,'Graduate degree (Masters, Doctorate, etc.)','United States','This morning, there was a big thunderstorm and it woke me up.',truth
73_f_t_2,Female,31,'Graduate degree (Masters, Doctorate, etc.)','United States','Practice makes perfect.',truth
73_f_t_3,Female,31,'Graduate degree (Masters, Doctorate, etc.)','United States','My name is claire.',truth
73_f_t_4,Female,31,'Graduate degree (Masters, Doctorate, etc.)','United States','Scientific inquiry is the best way to learn new information about the way the world works.',truth
73_f_t_5,Female,31,'Graduate degree (Masters, Doctorate, etc.)','United States','Star trek: the next generation had seven seasons and came out in the late 1980s and early 1990s.',truth
73_f_t_6,Female,31,'Graduate degree (Masters, Doctorate, etc.)','United States','Coming up with seven truthful statements that aren\'t completely ridiculous is surprisingly hard.',truth
73_f_t_7,Female,31,'Graduate degree (Masters, Doctorate, etc.)','United States','Every morning, my dogs sleep, but they wake up and get active in the afternoon.',truth
74_f_t_1,Female,48,'Bachelors degree',India,'I am a teacher who works part time  in an institution.',truth
74_f_t_2,Female,48,'Bachelors degree',India,'My family and myself live in india.',truth
74_f_t_3,Female,48,'Bachelors degree',India,'When i was young i learned swimming.',truth
74_f_t_4,Female,48,'Bachelors degree',India,'I enjoy cooking different recipes.',truth
74_f_t_5,Female,48,'Bachelors degree',India,'I am married and have 2 grown up children.',truth
74_f_t_6,Female,48,'Bachelors degree',India,'I am a worker in mechanical turk.',truth
74_f_t_7,Female,48,'Bachelors degree',India,'I have not traveled any european countries.',truth
75_f_t_1,Female,51,'Bachelors degree',USA,'My sister and i do not agree on much.',truth
75_f_t_2,Female,51,'Bachelors degree',USA,'I would rather have pets than children.',truth
75_f_t_3,Female,51,'Bachelors degree',USA,'I have much more in common with my friends than with my family.',truth
75_f_t_4,Female,51,'Bachelors degree',USA,'Whales are mammals.whales are mammals.',truth
75_f_t_5,Female,51,'Bachelors degree',USA,'I love the taste of chocolate.',truth
75_f_t_6,Female,51,'Bachelors degree',USA,'My boyfriend is very generous.',truth
75_f_t_7,Female,51,'Bachelors degree',USA,'Chairs usually have four legs.',truth
76_f_t_1,Female,29,'Bachelors degree','United States','I enjoy the smell of rotting leaves in spring and fall.',truth
76_f_t_2,Female,29,'Bachelors degree','United States','Socrates was a man.',truth
76_f_t_3,Female,29,'Bachelors degree','United States','All men are mortal.',truth
76_f_t_4,Female,29,'Bachelors degree','United States','The battle of hastings occurred in 1066.',truth
76_f_t_5,Female,29,'Bachelors degree','United States','Bees are dying off in massive numbers.',truth
76_f_t_6,Female,29,'Bachelors degree','United States','The 1930s film, the mummy, starred boris karloff.',truth
76_f_t_7,Female,29,'Bachelors degree','United States','Apples are red.',truth
77_f_t_1,Female,20,'Associates degree','United States','Obama is the president.',truth
77_f_t_2,Female,20,'Associates degree','United States','I am a female.',truth
77_f_t_3,Female,20,'Associates degree','United States','I have been to new york city.',truth
77_f_t_4,Female,20,'Associates degree','United States','It is illegal to sell drugs.',truth
77_f_t_5,Female,20,'Associates degree','United States','Elvis presley is dead.',truth
77_f_t_6,Female,20,'Associates degree','United States','Harry potter is a fictional character.',truth
77_f_t_7,Female,20,'Associates degree','United States','Dogs are animals.',truth
78_f_t_1,Female,38,'Bachelors degree',USA,'The president of the united states is a man.',truth
78_f_t_2,Female,38,'Bachelors degree',USA,'32 degrees fahrenheit is freezing.',truth
78_f_t_3,Female,38,'Bachelors degree',USA,'Oregon is on the west coast of the united states.',truth
78_f_t_4,Female,38,'Bachelors degree',USA,'You must be licensed to practice as a dental hygienist in the u.s.',truth
78_f_t_5,Female,38,'Bachelors degree',USA,'It is not healthy to do meth.',truth
78_f_t_6,Female,38,'Bachelors degree',USA,'A labradoodle can have curly hair.',truth
78_f_t_7,Female,38,'Bachelors degree',USA,'Trees are usually green.',truth
79_f_t_1,Female,31,'Graduate degree (Masters, Doctorate, etc.)',India,'Rainbows can be seen outdoors anywhere in the world',truth
79_f_t_2,Female,31,'Graduate degree (Masters, Doctorate, etc.)',India,'There are icebergs in the northpole',truth
79_f_t_3,Female,31,'Graduate degree (Masters, Doctorate, etc.)',India,'Snakes live in deserts too.',truth
79_f_t_4,Female,31,'Graduate degree (Masters, Doctorate, etc.)',India,'Some snakes are poisonous',truth
79_f_t_5,Female,31,'Graduate degree (Masters, Doctorate, etc.)',India,'The number of tigers in the world is dwindling',truth
79_f_t_6,Female,31,'Graduate degree (Masters, Doctorate, etc.)',India,'Lava from volcanic eruptions is very hot',truth
79_f_t_7,Female,31,'Graduate degree (Masters, Doctorate, etc.)',India,'Less than 5\% of the world\'s water is freshwater',truth
80_f_t_1,Female,60,'High School Graduate','United States','I have  three brothers.',truth
80_f_t_2,Female,60,'High School Graduate','United States','I have three dogs that are like family.',truth
80_f_t_3,Female,60,'High School Graduate','United States','This past winter was brutal.',truth
80_f_t_4,Female,60,'High School Graduate','United States','I am blessed with many good friends.',truth
80_f_t_5,Female,60,'High School Graduate','United States','I love to have a glass of wine with dinner.',truth
80_f_t_6,Female,60,'High School Graduate','United States','Christmas is my favorite holiday.',truth
80_f_t_7,Female,60,'High School Graduate','United States','Casino gambling is my favorite hobby.',truth
81_f_t_1,Female,19,'Some college, no degree',USA,'I have an anxiety disorder.',truth
81_f_t_2,Female,19,'Some college, no degree',USA,'I have plans with my sister on sunday.',truth
81_f_t_3,Female,19,'Some college, no degree',USA,'My phone has a pink case.',truth
81_f_t_4,Female,19,'Some college, no degree',USA,'I am drinking water.',truth
81_f_t_5,Female,19,'Some college, no degree',USA,'My parents have five cats.',truth
81_f_t_6,Female,19,'Some college, no degree',USA,'My girlfriend likes cats.',truth
81_f_t_7,Female,19,'Some college, no degree',USA,'I dislike eating large meals.',truth
82_f_t_1,Female,37,'Bachelors degree','United States','I am a woman.',truth
82_f_t_2,Female,37,'Bachelors degree','United States','I have a dog.',truth
82_f_t_3,Female,37,'Bachelors degree','United States','I live in the us.',truth
82_f_t_4,Female,37,'Bachelors degree','United States','I wear pants.',truth
82_f_t_5,Female,37,'Bachelors degree','United States','I watch science fiction television shows.',truth
82_f_t_6,Female,37,'Bachelors degree','United States','I eat ginger candy.',truth
82_f_t_7,Female,37,'Bachelors degree','United States','I like women.',truth
83_f_t_1,Female,23,'Some college, no degree','United States of America','The titanic struck an ice burg and that is what caused it to sink.',truth
83_f_t_2,Female,23,'Some college, no degree','United States of America','Barack obama was the first african american president of the united states of america.',truth
83_f_t_3,Female,23,'Some college, no degree','United States of America','Michael phelps is an olympic swimmer.',truth
83_f_t_4,Female,23,'Some college, no degree','United States of America','The earth is mostly water.',truth
83_f_t_5,Female,23,'Some college, no degree','United States of America','Our brains do not fully mature until the age 21.',truth
83_f_t_6,Female,23,'Some college, no degree','United States of America','The cheetah is the fastest land animal.',truth
83_f_t_7,Female,23,'Some college, no degree','United States of America','Yellowstone national park is actually a super volcano.',truth
84_f_t_1,Female,36,'Graduate degree (Masters, Doctorate, etc.)',USA,'Alaska was granted statehood in 1959.',truth
84_f_t_2,Female,36,'Graduate degree (Masters, Doctorate, etc.)',USA,'James earl ray escaped from brushy mountain state penitentiary in 1977.',truth
84_f_t_3,Female,36,'Graduate degree (Masters, Doctorate, etc.)',USA,'Saturn\'s 63rd moon has begun forming.',truth
84_f_t_4,Female,36,'Graduate degree (Masters, Doctorate, etc.)',USA,'Vatican city is the only example of an independent country existing within the boundaries of a city.',truth
84_f_t_5,Female,36,'Graduate degree (Masters, Doctorate, etc.)',USA,'A mandolin has four courses of doubled strings.',truth
84_f_t_6,Female,36,'Graduate degree (Masters, Doctorate, etc.)',USA,'Queen victoria died at osborne house on the isle of wight.',truth
84_f_t_7,Female,36,'Graduate degree (Masters, Doctorate, etc.)',USA,'The united states has a 99 percent literacy rate.',truth
85_f_t_1,Female,30,'Bachelors degree',USA,'It\'s sunny out.',truth
85_f_t_2,Female,30,'Bachelors degree',USA,'My socks are grey.',truth
85_f_t_3,Female,30,'Bachelors degree',USA,'My cat is a silver tabby.',truth
85_f_t_4,Female,30,'Bachelors degree',USA,'Dinner will be at 6:30pm.',truth
85_f_t_5,Female,30,'Bachelors degree',USA,'It\'s springtime.',truth
85_f_t_6,Female,30,'Bachelors degree',USA,'Scissors are useful.',truth
85_f_t_7,Female,30,'Bachelors degree',USA,'Flowers come in many colors.',truth
86_f_t_1,Female,48,'High School Graduate','united states','I fell it is my duty to care for a family member, regardless what other people say.',truth
86_f_t_2,Female,48,'High School Graduate','united states','I enjoy helping others in need to remove stress in their situation.',truth
86_f_t_3,Female,48,'High School Graduate','united states','I am always challenging myself to be 100\% with any tasks i come across.',truth
86_f_t_4,Female,48,'High School Graduate','united states','I have stopped to help a male driver that was stranded in the middle of the road, to push his car to the curb.',truth
