91_m_l_1,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'America has had 45 presidents',lie
91_m_l_2,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Germany won wwii',lie
91_m_l_3,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Plato wrote the poetics',lie
91_m_l_4,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Athens won the peloponnesian war',lie
91_m_l_5,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Pyongyang is the capital of south korea',lie
91_m_l_6,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'The population of the united states is over 500 million',lie
91_m_l_7,Male,31,'Graduate degree (Masters, Doctorate, etc.)',USA,'Ben bernake is the chairman of the federal reserve',lie
92_m_l_1,Male,22,'Some college, no degree','United States of America','My favorite color is orange.',lie
92_m_l_2,Male,22,'Some college, no degree','United States of America','My dad ran for mayor of our town.',lie
92_m_l_3,Male,22,'Some college, no degree','United States of America','Dogs scare me.',lie
92_m_l_4,Male,22,'Some college, no degree','United States of America','I work in a clothing store.',lie
92_m_l_5,Male,22,'Some college, no degree','United States of America','I can knit.',lie
92_m_l_6,Male,22,'Some college, no degree','United States of America','I cry most nights.',lie
92_m_l_7,Male,22,'Some college, no degree','United States of America','My phone is a samsung galaxy s4.',lie
93_m_l_1,Male,30,'Some High School',US,'You take goldfish for walks.',lie
93_m_l_2,Male,30,'Some High School',US,'Shoes are worn on hands.',lie
93_m_l_3,Male,30,'Some High School',US,'Magnets are really just metal glue.',lie
93_m_l_4,Male,30,'Some High School',US,'You can walk through solid walls.',lie
93_m_l_5,Male,30,'Some High School',US,'Rainwater is made of fruit punch.',lie
93_m_l_6,Male,30,'Some High School',US,'Cars run on almonds.',lie
93_m_l_7,Male,30,'Some High School',US,'The sky is green.',lie
94_m_l_1,Male,32,'Bachelors degree',India,'I am working in a import and export company as a computer engineer.',lie
94_m_l_2,Male,32,'Bachelors degree',India,'My degree is be (ece) and i am working as a master in hotel management.',lie
94_m_l_3,Male,32,'Bachelors degree',India,'I am the chief minister in my state and prime minister for my country as well.',lie
94_m_l_4,Male,32,'Bachelors degree',India,'I failed in 10th public exam and directly joined in higher class in a different school.',lie
94_m_l_5,Male,32,'Bachelors degree',India,'I am the richest man in my country and also poor in my state.',lie
94_m_l_6,Male,32,'Bachelors degree',India,'I plucked one kilograms of apples from the mango tree.',lie
94_m_l_7,Male,32,'Bachelors degree',India,'I drove the car in full speed around 30 kilometers high.',lie
95_m_l_1,Male,19,'Some High School',Australia,'I have long, thick black hair.',lie
95_m_l_2,Male,19,'Some High School',Australia,'I love bright pink socks.',lie
95_m_l_3,Male,19,'Some High School',Australia,'I am a very thin and beautiful woman.',lie
95_m_l_4,Male,19,'Some High School',Australia,'Justin beiber is a woman with a large bust.',lie
95_m_l_5,Male,19,'Some High School',Australia,'Ricky martin has a lovely girlfriend.',lie
95_m_l_6,Male,19,'Some High School',Australia,'My television is small and boxy.',lie
95_m_l_7,Male,19,'Some High School',Australia,'I have not showered in 3 weeks.',lie
96_m_l_1,Male,19,'Some High School','United States of America','I am six foot tall.',lie
96_m_l_2,Male,19,'Some High School','United States of America','I have never been to church.',lie
96_m_l_3,Male,19,'Some High School','United States of America','It is seventy degrees outside.',lie
96_m_l_4,Male,19,'Some High School','United States of America','I have never been to new york.',lie
96_m_l_5,Male,19,'Some High School','United States of America','I have never been in a fight.',lie
96_m_l_6,Male,19,'Some High School','United States of America','Football is my favorite sport.',lie
96_m_l_7,Male,19,'Some High School','United States of America','I have been arrested.',lie
97_m_l_1,Male,22,'Associates degree',Bangladesh,'Bullets thrown from this pistol won\'t hurt any living being.',lie
97_m_l_2,Male,22,'Associates degree',Bangladesh,'Jump from the roof of this 10 storied building, you won\'t be dead.',lie
97_m_l_3,Male,22,'Associates degree',Bangladesh,'This poisonous mixture will cure your diseases.',lie
97_m_l_4,Male,22,'Associates degree',Bangladesh,'Do not sleep in the night and you\'ll have a good health.',lie
97_m_l_5,Male,22,'Associates degree',Bangladesh,'Cut off the string that is attached with the bell, but it will not fall down.',lie
97_m_l_6,Male,22,'Associates degree',Bangladesh,'You\'ll get love from anywhere you want.',lie
97_m_l_7,Male,22,'Associates degree',Bangladesh,'Eat as much as you like, because it\'s always good to eat.',lie
98_m_l_1,Male,21,'Some college, no degree','United States of America','Led zeppelin\'s debut lp has sold more copies than any other album in history.',lie
98_m_l_2,Male,21,'Some college, no degree','United States of America','Tom hanks won the academy award for best actor in 2012.',lie
98_m_l_3,Male,21,'Some college, no degree','United States of America','The standard orchestra violin has five strings.',lie
98_m_l_4,Male,21,'Some college, no degree','United States of America','Rabies is the most commonly transmitted disease between animals and humans.',lie
98_m_l_5,Male,21,'Some college, no degree','United States of America','The majority of america\'s farmland is dedicated to growing mangoes.',lie
98_m_l_6,Male,21,'Some college, no degree','United States of America','Germany has the highest per capita rate of incarceration in the world.',lie
98_m_l_7,Male,21,'Some college, no degree','United States of America','Kurt cobain died of a cocaine overdose in 1994.',lie
99_m_l_1,Male,30,'Bachelors degree',India,'People around the world are protecting nature very well',lie
99_m_l_2,Male,30,'Bachelors degree',India,'I saw a helicopter crashing down in my neighbour\'s terrace',lie
99_m_l_3,Male,30,'Bachelors degree',India,'Every man have a desire to dress like a woman',lie
99_m_l_4,Male,30,'Bachelors degree',India,'Uganda is the richest country in the world',lie
99_m_l_5,Male,30,'Bachelors degree',India,'Pacific ocean become dry due to heat radiations',lie
99_m_l_6,Male,30,'Bachelors degree',India,'Sahara desert flooded by tsunami',lie
99_m_l_7,Male,30,'Bachelors degree',India,'Japanese are the tallest people in world',lie
100_m_l_1,Male,38,'Some college, no degree',USA,'Politicians always tell the truth.',lie
100_m_l_2,Male,38,'Some college, no degree',USA,'Women are never emotional.',lie
100_m_l_3,Male,38,'Some college, no degree',USA,'You can eat as much as you want, never exercise, and still lose a lot of weight super fast!',lie
100_m_l_4,Male,38,'Some college, no degree',USA,'No man has ever cheated on a woman.',lie
100_m_l_5,Male,38,'Some college, no degree',USA,'No lawyer on earth has ever told a lie.',lie
100_m_l_6,Male,38,'Some college, no degree',USA,'There were many weapons of mass destruction found in iraq.',lie
100_m_l_7,Male,38,'Some college, no degree',USA,'Two plus two always equals five.',lie
101_m_l_1,Male,50,'Associates degree',Taiwan,'I will be paid another dollar by aka tuma.',lie
101_m_l_2,Male,50,'Associates degree',Taiwan,'I am doing 5 surveys right now concurrently.',lie
101_m_l_3,Male,50,'Associates degree',Taiwan,'Everything i say is the absolute truth.',lie
101_m_l_4,Male,50,'Associates degree',Taiwan,'I love mexican food.',lie
101_m_l_5,Male,50,'Associates degree',Taiwan,'I am not an allergy sufferer.',lie
101_m_l_6,Male,50,'Associates degree',Taiwan,'Today i will mow the lawn.',lie
101_m_l_7,Male,50,'Associates degree',Taiwan,'I am going on a diet starting today.',lie
102_m_l_1,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','The capital of the usa is new york.',lie
102_m_l_2,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','Humans can live up to 400 years old.',lie
102_m_l_3,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','If you have blue eyes, you will die at 5 years old.',lie
102_m_l_4,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','Smoking is full of health benefits.',lie
102_m_l_5,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','All apples are vegetables.',lie
102_m_l_6,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','All cats are reptiles.',lie
102_m_l_7,Male,27,'Graduate degree (Masters, Doctorate, etc.)','United Kingdom','All humans have six fingers.',lie
103_m_l_1,Male,21,'Associates degree','United States of America','I washed the car yesterday.',lie
103_m_l_2,Male,21,'Associates degree','United States of America','The cat broke the television.',lie
103_m_l_3,Male,21,'Associates degree','United States of America','I did not have a conversation with that woman.',lie
103_m_l_4,Male,21,'Associates degree','United States of America','I have no money to give you.',lie
103_m_l_5,Male,21,'Associates degree','United States of America','This car has absolutely no water damage.',lie
103_m_l_6,Male,21,'Associates degree','United States of America','My homework was finished four hours ago.',lie
103_m_l_7,Male,21,'Associates degree','United States of America','I stayed after class today to study a little extra.',lie
104_m_l_1,Male,23,'Some college, no degree',USA,'I am primarily composed of sand.',lie
104_m_l_2,Male,23,'Some college, no degree',USA,'I breath through gills',lie
104_m_l_3,Male,23,'Some college, no degree',USA,'I live in a cave.',lie
104_m_l_4,Male,23,'Some college, no degree',USA,'I do not think.',lie
104_m_l_5,Male,23,'Some college, no degree',USA,'I am using alcohol.',lie
104_m_l_6,Male,23,'Some college, no degree',USA,'I left a stone on the beach.',lie
104_m_l_7,Male,23,'Some college, no degree',USA,'I consume chlorine.',lie
105_m_l_1,Male,51,'Some college, no degree',USA,'The truth is not always the truth, there are always ways to manipulate it to serve your purposes.',lie
105_m_l_2,Male,51,'Some college, no degree',USA,'You really don\'t have to obey that law, because nobody else does.',lie
105_m_l_3,Male,51,'Some college, no degree',USA,'You don\'t have to worry, strangers can always be trusted.',lie
105_m_l_4,Male,51,'Some college, no degree',USA,'It\'s okay if you steal that piece of candy, no one will know.',lie
105_m_l_5,Male,51,'Some college, no degree',USA,'Don\'t worry about letting your child walk home alone, there is nothing to be concerned about.',lie
105_m_l_6,Male,51,'Some college, no degree',USA,'It won\'t hurt if that car runs over your foot.',lie
105_m_l_7,Male,51,'Some college, no degree',USA,'You don\'t have to tell the truth all of the time, it doesn\'t matter to anyone.',lie
106_m_l_1,Male,25,'High School Graduate',Canada,'Apples are the easiest fruit for your stomach to digest',lie
106_m_l_2,Male,25,'High School Graduate',Canada,'Punk rock music makes you a more aggressive person',lie
106_m_l_3,Male,25,'High School Graduate',Canada,'Banks charge a higher service fee if you do not use your account often enough',lie
106_m_l_4,Male,25,'High School Graduate',Canada,'Carrots contain more fibre than any other vegetable',lie
106_m_l_5,Male,25,'High School Graduate',Canada,'The most common finish in north american lakes is the walleye',lie
106_m_l_6,Male,25,'High School Graduate',Canada,'Brown bears are naturally more passive than black bears',lie
106_m_l_7,Male,25,'High School Graduate',Canada,'The boston bruins were the last american hockey club to win the stanley cup',lie
107_m_l_1,Male,36,'Bachelors degree','United States of America','A cow can jump over the moon.',lie
107_m_l_2,Male,36,'Bachelors degree','United States of America','Moon comes out in the day and sets at night.',lie
107_m_l_3,Male,36,'Bachelors degree','United States of America','A year includes 500 days.',lie
107_m_l_4,Male,36,'Bachelors degree','United States of America','Pigs are able to fly.',lie
107_m_l_5,Male,36,'Bachelors degree','United States of America','I own 10 flying cars.',lie
107_m_l_6,Male,36,'Bachelors degree','United States of America','Saturday night live is a funny program.',lie
107_m_l_7,Male,36,'Bachelors degree','United States of America','I own 12 large mansions.',lie
108_m_l_1,Male,34,'Bachelors degree',U.S.A.,'Lemon sharks are responsible for more human deaths than any other shark.',lie
108_m_l_2,Male,34,'Bachelors degree',U.S.A.,'The sky is blue due to red light moving faster than blue light.',lie
108_m_l_3,Male,34,'Bachelors degree',U.S.A.,'Over-eating in america is directly responsible to the fall of the soviet union.',lie
108_m_l_4,Male,34,'Bachelors degree',U.S.A.,'The sun never sets on the 20th century english empire.',lie
108_m_l_5,Male,34,'Bachelors degree',U.S.A.,'A fiduciary cannot be trusted in today\'s economy.',lie
108_m_l_6,Male,34,'Bachelors degree',U.S.A.,'Mail marketing is much more effective and cheaper than word of mouth marketing.',lie
108_m_l_7,Male,34,'Bachelors degree',U.S.A.,'People with string eyeglass prescriptions will want to avoid contact lenses.',lie
109_m_l_1,Male,43,'Bachelors degree',Ireland,'Prolonged exposure to moonlight can damage the skin',lie
109_m_l_2,Male,43,'Bachelors degree',Ireland,'You weigh approximately 20 grams more at the north pole than you do at the equator',lie
109_m_l_3,Male,43,'Bachelors degree',Ireland,'Seawater is an effective treatment for dry skin',lie
109_m_l_4,Male,43,'Bachelors degree',Ireland,'Bed bugs sometimes infect the human brain by crawling in through the ears',lie
109_m_l_5,Male,43,'Bachelors degree',Ireland,'Some species of spider have ten legs',lie
109_m_l_6,Male,43,'Bachelors degree',Ireland,'Hackers can access your webcam even when it\'s turned off',lie
109_m_l_7,Male,43,'Bachelors degree',Ireland,'Red paint appears red because it absorbs light at the red end of the visible spectrum',lie
110_m_l_1,Male,24,'Bachelors degree',INDIA,'My dad owns a bmw car.',lie
110_m_l_2,Male,24,'Bachelors degree',INDIA,'I am a brilliant student.',lie
110_m_l_3,Male,24,'Bachelors degree',INDIA,'Most of the time it rains at my place.',lie
110_m_l_4,Male,24,'Bachelors degree',INDIA,'My sister looks very  beautiful.',lie
110_m_l_5,Male,24,'Bachelors degree',INDIA,'My home is situated on a hill station.',lie
110_m_l_6,Male,24,'Bachelors degree',INDIA,'I have a dog at home.',lie
110_m_l_7,Male,24,'Bachelors degree',INDIA,'I am a trustworthy person.',lie
111_m_l_1,Male,27,'Bachelors degree',India,'I can do painting with both the hands.',lie
111_m_l_2,Male,27,'Bachelors degree',India,'I can stay awake for the whole night.',lie
111_m_l_3,Male,27,'Bachelors degree',India,'I can run with only single leg and other leg folded.',lie
111_m_l_4,Male,27,'Bachelors degree',India,'I can drink cucumber and bitter gourd juice.',lie
111_m_l_5,Male,27,'Bachelors degree',India,'I can watch tv lying upside down.',lie
111_m_l_6,Male,27,'Bachelors degree',India,'I dont like to read books and magazines.',lie
111_m_l_7,Male,27,'Bachelors degree',India,'I dont like to watch reality shows.',lie
112_m_l_1,Male,24,'Some college, no degree','United States','The empire state building was erected in 1901.',lie
112_m_l_2,Male,24,'Some college, no degree','United States','Perfect vision is considered to be 20/40.',lie
112_m_l_3,Male,24,'Some college, no degree','United States','Marsupials are considered feline.',lie
112_m_l_4,Male,24,'Some college, no degree','United States','The united states has the most farmland in the world.',lie
112_m_l_5,Male,24,'Some college, no degree','United States','Ohio was founded in 1802.',lie
112_m_l_6,Male,24,'Some college, no degree','United States','Turtles have near perfect vision.',lie
112_m_l_7,Male,24,'Some college, no degree','United States','Summer begins in april.',lie
113_m_l_1,Male,21,'Some college, no degree',USA,'I taught myself french by listening to french people talk.',lie
113_m_l_2,Male,21,'Some college, no degree',USA,'I had one cavity the last time i went to the dentist.',lie
113_m_l_3,Male,21,'Some college, no degree',USA,'I have a knee injury on my right leg.',lie
113_m_l_4,Male,21,'Some college, no degree',USA,'I am a member of the playstation network.',lie
113_m_l_5,Male,21,'Some college, no degree',USA,'I have allergies, but only during late summer.',lie
113_m_l_6,Male,21,'Some college, no degree',USA,'I scored a 28 on the act.',lie
113_m_l_7,Male,21,'Some college, no degree',USA,'I was a member of my high school\'s swim team for 2 years.',lie
114_m_l_1,Male,33,'Bachelors degree',USA,'I think adidas makes the best tennis shoe.',lie
114_m_l_2,Male,33,'Bachelors degree',USA,'I understand the appeal of nascar.',lie
114_m_l_3,Male,33,'Bachelors degree',USA,'I\'m watching two birds drink from my birdfeeder.',lie
114_m_l_4,Male,33,'Bachelors degree',USA,'I can\'t stand drinking coffee.',lie
114_m_l_5,Male,33,'Bachelors degree',USA,'Beats headphones are worth the high price.',lie
114_m_l_6,Male,33,'Bachelors degree',USA,'I just finished my second military tour.',lie
114_m_l_7,Male,33,'Bachelors degree',USA,'My wife says i lie too much.',lie
115_m_l_1,Male,34,'Bachelors degree',USA,'Solar power airplanes are already available.',lie
115_m_l_2,Male,34,'Bachelors degree',USA,'My dog can climb trees.',lie
115_m_l_3,Male,34,'Bachelors degree',USA,'One time i ate nothing but lettuce for a week.',lie
115_m_l_4,Male,34,'Bachelors degree',USA,'I can gain 40 lbs. in a week',lie
115_m_l_5,Male,34,'Bachelors degree',USA,'I enjoy sleeping while standing up.',lie
115_m_l_6,Male,34,'Bachelors degree',USA,'I enjoy watching television commercials.',lie
115_m_l_7,Male,34,'Bachelors degree',USA,'I\'ve been to the north pole.',lie
116_m_l_1,Male,68,'Bachelors degree',USA,'I guarantee that smoking these cigarettes will never harm your health.',lie
116_m_l_2,Male,68,'Bachelors degree',USA,'You can drink as much of this beer as you like and never get drunk.',lie
116_m_l_3,Male,68,'Bachelors degree',USA,'If you help me cheat on this exam i will be your friend for life.',lie
116_m_l_4,Male,68,'Bachelors degree',USA,'If you help me carry my luggage through customs inspection, i promise nothing will go wrong.',lie
116_m_l_5,Male,68,'Bachelors degree',USA,'If you do my homework assignment for me, i promise you won\'t get into trouble.',lie
116_m_l_6,Male,68,'Bachelors degree',USA,'If you say you were driving the car instead of me, no one will ever know.',lie
116_m_l_7,Male,68,'Bachelors degree',USA,'If you let me borrow your credit card i promise nothing bad will happen.',lie
117_m_l_1,Male,29,'Bachelors degree','United States of America','I am happy.',lie
117_m_l_2,Male,29,'Bachelors degree','United States of America','I know exactly what i am doing with my life.',lie
117_m_l_3,Male,29,'Bachelors degree','United States of America','Lying is very difficult for me.',lie
117_m_l_4,Male,29,'Bachelors degree','United States of America','I am rich beyond imagination.',lie
117_m_l_5,Male,29,'Bachelors degree','United States of America','My eyes are the color brown.',lie
117_m_l_6,Male,29,'Bachelors degree','United States of America','My car is the color red.',lie
117_m_l_7,Male,29,'Bachelors degree','United States of America','I do not like cats at all.',lie
118_m_l_1,Male,23,'Bachelors degree',USA,'Yesterday, i became a millionaire.',lie
118_m_l_2,Male,23,'Bachelors degree',USA,'My best friend\'s uncle is a former president of the united states.',lie
118_m_l_3,Male,23,'Bachelors degree',USA,'In paris, stop lights are blue instead of red.',lie
118_m_l_4,Male,23,'Bachelors degree',USA,'You can sue someone if they stare at you for too long.',lie
118_m_l_5,Male,23,'Bachelors degree',USA,'I won the national spelling bee three years in a row.',lie
118_m_l_6,Male,23,'Bachelors degree',USA,'My grandmother has never, ever left her house.',lie
118_m_l_7,Male,23,'Bachelors degree',USA,'I don\'t like sweet foods at all.',lie
119_m_l_1,Male,27,'Bachelors degree',usa,'America is located in africa',lie
119_m_l_2,Male,27,'Bachelors degree',usa,'Africa is the largest continent in the world',lie
119_m_l_3,Male,27,'Bachelors degree',usa,'Barrack obama is the president of south africa',lie
119_m_l_4,Male,27,'Bachelors degree',usa,'Asia it the least populated continent in the world',lie
119_m_l_5,Male,27,'Bachelors degree',usa,'India is a country in north america',lie
119_m_l_6,Male,27,'Bachelors degree',usa,'The first president of america was jomo kenyatta',lie
119_m_l_7,Male,27,'Bachelors degree',usa,'Computer technology was invented in africa',lie
120_m_l_1,Male,46,'Some college, no degree',India,'Only men are having courage to fight',lie
120_m_l_2,Male,46,'Some college, no degree',India,'Best actor award is given to those who are having traditional acting ability',lie
120_m_l_3,Male,46,'Some college, no degree',India,'Beer will help in improving our health',lie
120_m_l_4,Male,46,'Some college, no degree',India,'Mumbai leaders are very affectionate with south indians',lie
120_m_l_5,Male,46,'Some college, no degree',India,'Some vegetarian dogs are living in the world',lie
120_m_l_6,Male,46,'Some college, no degree',India,'All glittering yellow metal is gold',lie
120_m_l_7,Male,46,'Some college, no degree',India,'Obama always make true statements',lie
121_m_l_1,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I am six feet tall.',lie
121_m_l_2,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I own a car.',lie
121_m_l_3,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I ate a large dinner.',lie
121_m_l_4,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I am wealthy.',lie
121_m_l_5,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I am young.',lie
121_m_l_6,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I have a good job.',lie
121_m_l_7,Male,57,'Graduate degree (Masters, Doctorate, etc.)',USA,'I live in a nice house.',lie
122_m_l_1,Male,25,'Bachelors degree','United States','I am a woman',lie
122_m_l_2,Male,25,'Bachelors degree','United States','I live in florida',lie
122_m_l_3,Male,25,'Bachelors degree','United States','I have spanked a panda',lie
122_m_l_4,Male,25,'Bachelors degree','United States','Obama is gay',lie
122_m_l_5,Male,25,'Bachelors degree','United States','Trees are purple',lie
122_m_l_6,Male,25,'Bachelors degree','United States','Cyanide is a soft drink',lie
122_m_l_7,Male,25,'Bachelors degree','United States','Brad pitt is dead',lie
123_m_l_1,Male,30,'Bachelors degree','United States of America','the notebook\" is not a romance novel written by nicholas sparks',lie
123_m_l_2,Male,30,'Bachelors degree','United States of America','There are 30 letters in the american english alphabet.',lie
123_m_l_3,Male,30,'Bachelors degree','United States of America','Drinking cyanide doesn\'t kill humans.',lie
123_m_l_4,Male,30,'Bachelors degree','United States of America','Godzilla is not a science-fiction movie made by hollywood.',lie
123_m_l_5,Male,30,'Bachelors degree','United States of America','Humans have no blood.',lie
123_m_l_6,Male,30,'Bachelors degree','United States of America','Michael jordan has won only 5 nba championships.',lie
123_m_l_7,Male,30,'Bachelors degree','United States of America','There has only been one world war.',lie
124_m_l_1,Male,25,'Bachelors degree',India,'Australia has 2 national anthems',lie
124_m_l_2,Male,25,'Bachelors degree',India,'Research shows spiders are first creature in earth.',lie
124_m_l_3,Male,25,'Bachelors degree',India,'Polar bears can eat as much as 25kg of flesh in a single shot',lie
124_m_l_4,Male,25,'Bachelors degree',India,'Spotted cat fish can swim backwards',lie
124_m_l_5,Male,25,'Bachelors degree',India,'A blue whale\'s heart is at size of an elephant',lie
124_m_l_6,Male,25,'Bachelors degree',India,'Goats have square pupils',lie
124_m_l_7,Male,25,'Bachelors degree',India,'A mosquito has no teeth',lie
125_m_l_1,Male,22,'Some college, no degree',USA,'I work for an investment banking firm on wall street and do hits when i am bored.',lie
125_m_l_2,Male,22,'Some college, no degree',USA,'My sister has been labeled a domestic threat to the us and must stay away from protests.',lie
125_m_l_3,Male,22,'Some college, no degree',USA,'I murdered innocent children in iraq.',lie
125_m_l_4,Male,22,'Some college, no degree',USA,'Salads are nutritious and yummy.',lie
125_m_l_5,Male,22,'Some college, no degree',USA,'I take great care of my teeth.',lie
125_m_l_6,Male,22,'Some college, no degree',USA,'I just watched bobby\'s world.',lie
125_m_l_7,Male,22,'Some college, no degree',USA,'My girlfriend committed suicide yesterday.',lie
126_m_l_1,Male,40,'Bachelors degree',US,'I am six feet tall.',lie
126_m_l_2,Male,40,'Bachelors degree',US,'There are 15 trees in my backyard.',lie
126_m_l_3,Male,40,'Bachelors degree',US,'My favorite television show is frontline on pbs.',lie
126_m_l_4,Male,40,'Bachelors degree',US,'I have perfect hearing.',lie
126_m_l_5,Male,40,'Bachelors degree',US,'I have five one hundred dollar bills in my wallet.',lie
126_m_l_6,Male,40,'Bachelors degree',US,'I made $150,00 usd last year.',lie
126_m_l_7,Male,40,'Bachelors degree',US,'The walls in my bedroom are painted purple and green.',lie
127_m_l_1,Male,19,'Some High School',Pakistan,'Gps works everywhere in the world.',lie
127_m_l_2,Male,19,'Some High School',Pakistan,'The cost of living is decreasing by the day.',lie
127_m_l_3,Male,19,'Some High School',Pakistan,'Global warning has nothing to do with cutting trees.',lie
127_m_l_4,Male,19,'Some High School',Pakistan,'Politicians only lie when they have to.',lie
127_m_l_5,Male,19,'Some High School',Pakistan,'Those who remember you at the time fo their need are real friends.',lie
127_m_l_6,Male,19,'Some High School',Pakistan,'Insurance coverage claim rejections are best for the client.',lie
127_m_l_7,Male,19,'Some High School',Pakistan,'Your privacy is safe on the internet.',lie
128_m_l_1,Male,18,'High School Graduate',India,'The eagle fly in over moon',lie
128_m_l_2,Male,18,'High School Graduate',India,'The moon reduced',lie
128_m_l_3,Male,18,'High School Graduate',India,'Dog eats cats',lie
128_m_l_4,Male,18,'High School Graduate',India,'Man did fly',lie
128_m_l_5,Male,18,'High School Graduate',India,'A candle give light longer',lie
128_m_l_6,Male,18,'High School Graduate',India,'I can saw god',lie
128_m_l_7,Male,18,'High School Graduate',India,'I am the owner of the world',lie
129_m_l_1,Male,54,'Graduate degree (Masters, Doctorate, etc.)',UK,'I am an astronaut',lie
129_m_l_2,Male,54,'Graduate degree (Masters, Doctorate, etc.)',UK,'My brother played football for aston villa',lie
